client_id,subscribe
3370,0.0
18314,0.0
5889,0.4
6218,0.0
6739,0.0
19270,0.4
4731,0.0
24388,0.0
24114,0.0
37825,0.2
26474,0.4
30587,0.2
8494,0.0
22421,0.2
35223,0.8
6055,0.8
11418,0.0
14357,0.6
31291,0.2
30917,0.6
33507,0.4
25570,0.0
35779,0.8
27776,1.0
22640,0.0
37654,0.2
6521,0.2
31126,0.0
27114,0.2
29331,0.8
36683,0.0
35125,0.2
3159,0.4
331,0.0
21050,0.2
20775,0.4
5346,0.2
39608,0.4
24273,0.2
31026,0.4
11290,0.2
12552,0.4
19858,0.0
25217,0.0
27817,0.4
10941,0.4
5318,0.2
1505,0.2
30259,0.2
40553,0.4
37940,0.0
9533,0.0
40465,0.0
40253,0.2
36368,0.0
16695,0.2
17761,0.4
25409,0.4
5805,0.8
658,0.4
6038,0.2
32764,0.0
40118,1.0
5333,0.2
25550,0.0
40925,0.0
23830,0.0
17608,0.0
36449,0.2
4793,0.0
1114,0.4
25227,0.4
7764,0.4
1501,0.0
26946,0.0
31725,0.0
21349,0.8
7303,0.0
26495,0.0
2234,0.2
3417,0.2
10190,0.0
7938,0.4
12261,0.2
36337,0.6
35072,0.0
9472,0.0
26506,0.2
21531,0.4
4073,1.0
18658,0.4
5578,0.4
635,0.0
20472,0.2
1439,0.0
4199,0.2
39333,0.2
16570,0.2
18989,0.4
27722,0.2
5567,0.2
37441,0.2
11482,0.0
27690,0.0
40157,0.2
4875,0.4
38790,0.4
35039,0.2
35261,0.4
32404,0.4
35946,0.0
35572,0.2
18019,0.0
32397,0.2
15008,0.0
27206,0.0
33276,0.2
14555,0.0
31395,0.0
4371,0.4
40970,0.2
8635,0.0
3565,0.4
23199,0.2
9218,0.2
1791,0.0
12948,0.0
6394,0.0
23272,0.8
39932,0.4
30163,0.0
34327,1.0
2147,0.2
33217,0.0
25042,0.0
40050,0.0
17920,0.8
18728,0.2
34158,0.0
7853,0.4
769,0.2
22523,0.4
36000,0.0
36293,0.4
28449,0.0
7028,0.4
38731,0.2
28683,0.2
40911,0.4
5493,0.4
3915,0.0
31545,1.0
29783,0.0
37698,0.0
25523,1.0
32435,0.2
24254,0.0
22239,0.2
35404,0.2
18564,0.4
40578,0.4
40104,0.2
25121,0.0
25828,0.2
14078,0.0
29989,0.4
40322,0.8
29301,0.4
7617,0.2
1344,0.2
21383,0.0
6740,0.4
12375,0.0
22298,0.0
27013,0.2
1397,0.0
29526,0.0
10323,0.2
27466,0.2
32267,0.4
25697,0.0
27993,0.4
10095,1.0
13554,0.2
10124,0.0
9085,0.0
10571,0.0
24339,0.0
34702,0.2
22653,1.0
11568,0.2
26682,0.0
23997,0.2
28465,0.8
16947,0.0
39508,0.4
24448,0.0
879,0.0
24932,0.2
33811,0.0
7249,0.0
28307,0.0
10819,0.0
12612,0.0
2861,0.0
35400,0.2
34514,0.4
16895,0.0
19236,0.4
6225,0.0
12503,0.0
40505,0.0
20220,0.0
2800,1.0
3316,0.8
651,1.0
6265,0.0
19238,0.2
11486,0.0
13712,0.2
30715,0.0
8240,0.4
2278,0.2
4066,0.0
30521,0.2
7176,0.0
6783,0.2
876,0.0
33781,0.6
4933,0.2
24469,0.0
32673,0.8
14082,0.0
612,0.2
14927,0.4
2308,0.4
7754,0.4
27766,0.0
31809,0.0
33709,0.0
37051,0.0
17203,0.6
23976,0.0
38876,0.2
37165,0.4
26669,0.0
1217,0.2
13118,0.0
17250,0.4
16035,0.0
16708,0.2
38314,0.4
3620,0.0
17298,0.2
13933,0.2
5647,0.0
20830,0.6
30654,0.2
5648,0.4
31847,0.4
31230,1.0
18320,0.0
33662,0.0
10050,0.4
14550,0.4
38998,0.0
8160,0.4
20445,0.0
37013,0.0
20063,0.2
27403,0.0
8537,0.0
17026,0.4
29214,0.6
32613,0.0
40864,0.0
16043,0.2
19865,0.0
2046,0.0
1584,0.4
5281,0.0
10221,0.2
7554,0.4
9536,0.0
35584,0.0
32550,0.0
103,0.0
10125,0.2
898,0.2
9788,0.4
14594,0.0
13646,0.0
37803,0.0
24539,0.4
26515,0.2
22462,0.2
26015,0.0
526,0.0
23143,0.6
3863,0.4
38531,0.6
10012,0.0
23247,0.4
15378,0.4
27886,1.0
32901,0.0
30609,0.4
7812,0.0
31229,0.0
41099,0.0
9797,0.0
27485,0.4
3325,0.0
5726,0.2
35383,0.0
36211,0.2
38646,0.4
23945,0.0
15158,0.2
24762,0.0
9312,0.2
36869,0.0
31083,0.0
15132,0.2
39717,0.4
7320,0.0
3876,0.6
30231,0.0
10811,0.2
7772,0.4
21578,0.0
30352,0.2
28285,0.0
6256,0.0
12379,0.0
18734,0.0
2210,0.0
13629,0.2
25058,0.2
27028,0.6
29612,0.4
11795,0.0
39565,0.0
7939,0.6
20078,0.2
6177,0.2
4262,0.4
11449,0.0
24295,0.8
2740,0.0
35461,0.0
8518,0.2
11053,0.0
19764,0.4
13840,0.0
40204,0.2
8679,0.2
22106,0.4
40355,0.2
20973,0.0
17147,0.4
10926,0.0
23449,0.0
23058,0.4
19044,0.8
2818,0.0
28294,0.2
14265,0.6
1566,0.2
10987,0.2
22057,0.2
15012,0.0
35299,0.4
40987,1.0
2409,0.0
20077,0.0
7842,0.4
24078,0.8
31428,0.2
30989,0.0
10320,0.0
11069,0.2
31038,0.2
29238,0.4
25043,0.2
10139,0.0
8293,0.0
37055,0.2
11566,1.0
24305,0.2
12666,0.8
32374,0.0
23146,0.2
19302,0.2
34497,0.4
2618,0.2
28864,0.4
29866,0.0
15739,0.2
9959,0.0
18078,0.2
15905,0.4
30748,0.0
15603,0.2
19213,0.2
12372,0.0
16709,0.0
1280,0.6
37185,0.0
2480,0.4
41089,0.2
1,0.0
24636,0.0
1167,0.0
20621,0.0
31031,0.0
6107,0.0
4646,0.2
29155,0.0
30892,0.0
9937,0.6
39639,0.2
25741,0.6
37124,0.0
35023,0.0
19029,0.0
19192,0.4
7086,0.2
15362,0.0
27717,0.2
38641,0.0
1655,0.0
9114,0.0
31082,0.6
34299,0.0
22284,0.2
16173,0.2
26771,0.0
39766,0.2
16927,0.0
30103,0.0
8693,0.0
29265,0.0
6982,0.4
37314,0.2
24234,0.0
33240,0.4
7443,0.2
7478,0.0
37415,0.2
7949,0.8
35142,0.4
14116,0.0
5068,0.0
17132,0.0
29298,0.6
5302,0.0
11142,0.0
3263,0.0
39156,0.0
30882,0.4
20459,0.2
19700,0.0
40354,0.0
25642,0.0
5448,0.0
38967,0.0
39912,0.0
38755,0.6
33089,0.2
12309,0.0
38262,1.0
9800,0.0
24989,0.0
19870,0.2
20405,0.0
34999,0.2
2415,0.0
15499,0.0
32974,0.4
39968,0.0
27438,0.0
10341,0.4
2726,0.6
40724,0.0
34817,0.0
23241,0.0
40001,0.4
33835,0.4
13894,0.8
37500,0.2
29012,0.0
24775,0.4
7919,0.6
21,0.2
19169,0.0
38530,0.6
24240,0.2
20582,0.2
490,0.2
20406,1.0
17747,0.0
38935,0.0
19847,0.2
14501,0.0
38980,0.0
7837,0.0
34402,0.2
33582,0.0
39133,0.0
18415,0.2
1536,0.2
33447,0.4
7905,0.4
37197,0.0
12509,0.2
32828,0.2
20527,0.0
25459,0.4
27559,0.2
31208,0.6
10349,0.0
1117,0.4
28056,0.0
14451,0.2
13872,0.2
11208,0.0
22545,0.6
16313,0.0
12561,1.0
40915,0.0
38117,0.2
37193,0.0
7096,0.8
13805,0.0
18984,0.0
8619,0.0
15637,0.2
30852,0.0
346,0.0
13556,0.4
1132,0.0
40028,0.4
33429,0.2
28776,0.0
6767,0.2
5822,0.2
8355,0.0
36079,0.2
14923,0.0
13076,0.0
17545,0.4
36804,0.2
17620,0.0
40030,0.0
7431,0.2
33362,0.4
8784,0.6
2918,0.2
9562,1.0
19683,0.2
37674,0.2
36723,0.4
6167,0.2
12537,0.0
2640,0.0
34114,1.0
17295,0.2
31577,0.0
1149,0.2
35688,0.0
29274,0.0
12648,0.2
9568,0.0
15070,0.0
15352,0.2
2377,0.6
28448,0.6
25201,0.0
39516,0.4
23336,0.0
11848,0.0
3553,0.0
6604,0.2
35743,0.0
31270,0.0
4093,0.4
34720,0.0
15757,0.0
21558,0.2
39722,0.2
10764,0.2
32140,0.4
5292,0.0
20857,0.0
28665,0.4
18153,0.0
28028,0.4
39697,0.0
37031,0.6
3933,0.2
37161,0.2
17646,0.8
35815,0.0
4906,1.0
21024,0.0
28536,0.0
2494,0.0
40336,0.2
28643,0.0
16675,0.2
34691,0.0
11325,0.2
33250,0.0
5715,0.4
32437,0.4
34401,0.2
3139,0.2
20693,0.0
18096,0.4
37122,0.2
23397,0.0
39800,0.4
494,0.0
33983,1.0
40933,0.0
40411,0.2
16291,0.0
16135,0.2
17337,0.0
30845,0.2
17126,0.2
32804,0.8
23821,0.4
32175,0.6
23234,0.0
23841,0.4
40068,0.0
3253,0.2
22227,0.0
35567,0.0
10805,0.0
31188,0.0
7537,0.0
4522,0.0
35276,0.0
30558,0.8
7701,0.0
37405,0.2
32699,0.0
15686,0.4
36276,0.0
17544,0.4
9920,0.4
7909,0.0
30926,0.2
33731,0.0
35265,1.0
6751,0.2
12256,0.0
37174,0.4
15288,0.6
434,0.0
23788,1.0
20690,0.0
5030,0.4
19403,0.0
35915,0.0
8198,0.0
8261,0.2
35201,0.2
21241,0.0
5463,0.0
37804,0.0
33516,0.2
16267,0.0
19502,0.2
16158,0.0
4777,0.2
4106,0.2
31310,0.0
36557,0.0
30613,0.2
17930,0.0
10755,0.4
8682,0.0
5981,0.2
32032,1.0
21369,0.4
18611,0.0
18431,0.0
28649,0.0
35066,0.0
1865,0.2
9816,0.0
12574,0.6
17953,0.0
39361,0.0
32220,0.2
4496,0.0
24068,0.0
4185,0.2
18456,1.0
22157,0.0
25204,0.0
6781,0.2
23888,0.0
9010,0.4
15493,0.2
17309,0.0
27891,0.4
33427,0.2
7803,0.0
26447,0.0
20468,0.4
38615,0.0
39867,0.4
5111,0.0
321,0.4
39997,0.0
31289,0.0
16726,0.6
1388,0.2
3409,0.4
15891,0.8
975,0.0
38673,0.2
13406,0.4
26031,0.4
16817,0.0
36565,0.4
32045,0.0
19265,0.2
33481,0.0
22199,0.0
11579,0.0
8690,0.2
37338,0.0
13401,0.4
10982,0.0
15202,0.0
23386,0.0
22358,0.0
38969,0.4
32855,0.0
2055,0.4
38219,0.0
32706,0.2
29871,0.2
1586,0.0
4563,0.0
21065,0.0
34615,0.0
39761,0.0
5716,0.0
8381,0.0
10150,0.2
18540,0.4
11065,0.0
12487,0.2
39894,0.2
32520,0.4
13743,0.0
14810,0.2
26897,0.6
25351,0.0
35633,0.2
5819,0.0
31045,0.0
11577,0.0
8283,0.0
27385,0.0
39872,0.0
36744,0.4
36274,0.0
3929,0.0
37962,0.6
8567,0.0
12786,0.2
2949,0.0
26137,1.0
6893,0.0
25833,0.2
32877,0.0
3031,0.0
36244,0.0
26825,0.4
41107,0.2
34420,0.2
30365,0.2
35406,0.0
27672,0.0
14828,0.0
12947,0.0
14877,0.4
31266,0.4
14225,0.4
5522,0.0
31179,0.2
26779,0.2
3614,0.0
18289,0.0
40522,0.0
22573,0.2
4463,0.0
36475,0.0
32689,0.6
10204,0.2
22011,0.0
15216,0.2
20208,0.4
24977,0.8
9783,0.0
32236,0.0
17218,0.0
12745,0.2
12623,0.4
37921,0.6
11161,0.0
24419,0.0
39125,0.8
135,0.4
1583,0.2
26251,0.0
180,0.0
35557,0.0
12000,0.4
18377,0.2
2663,0.2
7343,0.4
40245,0.0
1497,0.2
19943,0.0
19800,0.0
11920,0.0
7182,0.2
24520,0.2
34525,0.0
38356,0.2
37927,0.2
35812,1.0
11883,0.0
21372,0.2
32282,0.4
39115,0.6
24035,0.0
20610,0.0
23674,0.0
22903,0.0
10064,0.0
16830,0.2
3372,0.0
35940,0.2
13317,0.2
24065,0.0
2853,0.0
15979,0.0
32872,0.0
2240,0.8
2037,0.0
2062,0.2
24613,0.6
40449,0.0
39937,0.2
27747,0.0
28300,0.4
36350,0.0
16793,0.0
11201,0.2
39793,0.4
25812,0.2
37622,0.4
1539,0.4
37840,0.2
23072,0.0
30862,0.0
13124,1.0
2718,0.2
22824,0.2
36949,0.0
23535,0.0
28924,0.2
18735,0.0
34199,0.4
17096,0.0
18379,0.2
35563,0.2
6845,0.4
25706,0.0
7725,0.0
20432,0.0
14351,0.2
6155,0.0
65,0.4
39922,0.4
28226,0.0
6475,0.4
19848,0.4
40168,0.0
10499,0.6
23398,0.0
2801,0.2
32726,0.2
2529,0.2
21209,0.0
37739,0.4
957,0.0
25302,0.4
15235,0.2
35971,0.0
34113,0.2
30310,0.0
18354,0.0
16215,0.0
611,0.0
25546,0.0
14712,0.4
24492,0.0
10542,0.0
17387,0.0
27645,0.0
41051,0.2
39000,0.0
38357,0.8
24827,0.0
36094,0.4
5140,0.4
8734,0.4
11556,0.0
24144,0.0
4660,0.4
9923,0.0
21301,0.0
1069,0.4
35813,0.4
29825,0.4
22220,0.0
14201,0.0
16328,0.4
18164,0.0
18763,0.2
40409,0.0
3151,1.0
20711,0.0
20998,0.2
31005,0.0
5188,0.2
23160,0.0
11802,0.0
24090,0.0
11970,0.0
35266,0.2
26144,0.2
30015,0.0
13605,0.2
22291,0.2
40117,0.0
30358,1.0
24499,0.2
37054,0.0
5793,0.4
20330,0.0
40280,0.0
10791,0.0
2679,0.2
38838,0.0
40834,0.2
33219,0.4
31820,0.0
39627,0.4
9665,0.0
4104,0.0
19842,0.2
38193,0.0
387,0.2
39281,0.0
7275,0.2
10303,0.6
1659,0.2
33,0.8
22310,0.0
39087,0.4
39040,0.2
8695,0.0
21865,0.2
21022,0.2
20367,0.4
28353,0.2
9379,0.0
35494,0.0
16363,0.6
3262,0.2
7423,0.2
28846,0.0
1032,0.4
6838,0.0
26235,0.0
34198,0.2
38098,0.2
2009,0.2
25236,0.4
26210,0.2
31687,0.0
33247,0.0
30325,0.0
27830,0.2
37793,0.4
26465,0.0
30785,0.4
6283,1.0
7929,0.4
37980,0.2
35744,0.0
24221,0.4
28856,0.4
30355,0.0
35479,0.0
12457,0.2
21253,0.4
1552,0.4
20248,0.0
32415,0.0
33015,0.4
16609,0.4
25212,0.0
15467,0.2
13567,0.2
27142,0.6
9631,0.2
2589,0.0
9209,0.0
3913,0.0
18471,0.2
14597,0.0
40748,0.0
33388,0.4
2996,0.4
6016,0.4
29759,0.0
23263,0.2
29115,0.0
38858,0.2
11477,0.2
9494,0.6
12765,0.4
25917,0.0
9598,0.0
9822,0.2
4417,0.0
40202,0.0
24067,0.0
11622,0.2
19515,0.2
25164,0.2
37798,0.2
29489,0.0
37195,0.6
25285,0.0
29254,0.0
39366,0.0
5828,0.8
29625,0.2
41061,0.8
30908,0.2
636,0.0
27350,0.2
29622,0.2
9896,0.0
19545,0.2
12760,0.2
16238,0.0
3416,0.0
584,0.2
33488,0.2
22330,0.0
37,0.2
938,0.0
7023,0.0
4377,1.0
36606,0.2
20462,0.0
25073,0.2
12003,0.0
37026,0.2
6613,0.4
30524,0.4
4820,0.2
16418,1.0
31694,0.6
22938,0.2
5636,0.0
28106,0.0
26180,0.4
7496,0.2
34400,0.8
19194,0.4
8716,0.0
20273,0.2
33837,0.4
23547,0.2
3158,0.6
33987,0.0
27786,0.0
3897,0.0
15297,0.2
33009,0.0
939,0.0
36568,0.2
18865,0.4
10001,0.0
17094,0.0
37649,0.2
20854,0.2
15875,0.4
35582,0.0
10585,0.8
14835,0.0
22283,0.0
25092,0.0
23285,0.2
40755,0.2
25796,0.0
14058,0.2
6087,0.2
22920,0.0
22703,0.2
28217,0.0
2058,0.6
35483,0.2
5987,0.0
5207,0.4
35091,0.6
7655,0.2
3172,0.2
13075,0.2
26845,0.0
8513,0.0
2607,0.6
12197,0.2
18463,0.0
268,0.0
8223,0.4
2202,0.2
11811,0.0
18291,0.0
37928,0.2
20048,0.0
28698,0.0
24356,0.2
35407,0.2
23250,0.0
27145,0.6
27597,0.2
6224,0.2
36977,0.0
31034,0.2
34088,0.0
29784,0.2
31938,1.0
15184,0.4
26578,0.4
13266,1.0
22652,0.0
28928,0.2
10464,0.0
28313,0.2
40906,0.0
37678,0.6
33626,0.0
20895,0.0
32686,1.0
20618,0.8
20040,0.0
31261,0.0
13545,0.2
39928,0.4
5444,0.0
16321,1.0
39049,0.0
1122,0.4
28209,0.0
2769,0.0
11585,0.2
39254,0.6
35550,0.2
24306,0.0
6128,0.0
10018,0.4
13439,0.0
37545,0.0
6370,0.0
35957,0.8
29418,0.0
2802,0.4
17903,0.2
35752,0.2
2692,0.4
16716,0.2
29244,0.0
1109,0.0
12296,0.6
31791,0.0
5237,0.2
16204,0.2
3835,0.0
4198,0.0
35949,0.0
25272,0.0
40732,0.2
11238,0.0
5558,0.2
38781,0.0
32852,0.0
21776,0.2
3461,0.0
31752,0.2
1601,0.0
32719,0.0
7389,0.0
21760,0.0
41173,0.0
19246,0.8
26442,0.0
29562,0.2
29722,0.2
40097,0.2
17088,0.4
41133,0.0
6679,0.4
12089,0.0
18222,0.4
40760,0.2
35512,0.2
6727,1.0
29990,0.0
33461,0.0
6564,0.0
10407,0.6
16207,0.0
25977,0.0
13903,0.2
2590,0.0
10066,0.0
24693,0.2
6043,0.0
4532,0.0
5544,0.2
34683,0.0
23255,0.0
18527,0.0
30436,0.0
20234,0.0
1540,0.0
2852,0.0
22705,0.0
12681,0.2
38800,0.6
7796,0.0
15336,0.0
1625,0.0
31402,0.0
13555,0.2
21693,0.4
2571,0.0
34595,1.0
18944,0.0
18279,0.0
40187,0.8
22901,0.2
20430,0.0
30410,0.0
27522,0.0
35482,0.0
23484,0.6
14750,0.6
15920,0.6
11526,0.2
935,0.0
27731,0.0
19251,0.2
9388,0.0
23081,0.2
40927,0.0
11685,0.2
21794,0.2
10005,0.2
1786,0.0
27763,0.2
3636,0.0
20438,1.0
21398,0.2
11851,0.2
14792,0.0
21618,0.0
4804,0.4
6077,0.2
4304,0.4
9914,0.2
8583,0.0
15926,0.2
2806,0.0
31609,1.0
9862,0.0
7367,0.0
4282,0.0
38064,0.0
35629,0.0
8424,1.0
21248,0.4
33908,0.0
16332,0.0
28423,0.6
888,0.0
33938,0.0
20993,0.0
11646,0.0
29248,0.0
33056,0.2
31603,0.0
20617,0.0
36420,0.2
32553,0.0
2846,0.2
18252,0.2
19969,0.0
660,0.0
13123,0.0
34596,0.2
4140,0.2
10294,0.0
311,0.2
4649,0.2
23239,0.4
10953,0.2
37386,0.0
11677,0.4
32875,0.4
15804,0.2
35522,0.0
3119,0.2
8311,0.0
22991,0.0
33118,0.2
1556,0.2
25634,0.0
31896,0.2
23825,0.0
17216,0.2
36169,0.2
20336,0.2
39062,0.0
34904,0.4
21568,1.0
38066,1.0
17366,0.2
1836,0.6
29365,0.2
17453,0.0
8006,0.0
4362,0.6
4063,0.4
9318,0.0
36477,0.4
23695,0.0
13649,0.0
38309,0.6
17056,0.2
2774,0.0
38313,0.2
5595,0.4
24740,0.2
16594,0.4
8196,0.0
4238,0.6
26637,0.0
13767,0.4
23727,0.4
34076,0.2
16450,0.4
28430,0.0
37992,0.0
8892,0.0
40918,0.0
30199,0.0
29653,0.0
41175,0.2
19614,0.4
10201,0.2
12758,0.0
19146,0.2
5725,0.0
4243,0.0
38104,0.8
36944,0.4
21229,0.2
35857,0.2
9200,1.0
18472,0.0
19252,0.0
21357,0.0
25987,0.6
24837,0.0
21841,0.2
28811,0.4
25752,0.0
20968,0.0
16720,0.0
32751,0.0
12714,0.0
31855,0.0
29172,0.2
32653,0.2
26406,0.2
21297,0.0
41144,0.0
7685,0.2
6215,0.2
33810,0.0
16057,0.4
9623,0.2
560,0.0
24715,0.0
18943,0.0
15666,0.0
9885,0.4
24776,0.0
10040,0.0
17659,0.0
2429,0.2
38566,0.2
25154,0.6
30470,0.0
30944,1.0
15072,0.2
13667,0.4
25173,0.0
12604,0.0
40840,0.2
15752,0.4
11816,0.0
20386,0.0
12638,0.4
20820,0.2
11202,0.2
1470,0.0
4628,0.4
15206,0.0
37464,0.0
6949,0.0
35178,0.0
18619,0.0
2036,0.2
38769,0.0
33631,0.4
11089,0.2
1036,0.0
32036,0.2
3319,1.0
33142,0.2
14358,0.0
997,0.2
34487,0.6
31645,0.4
25673,0.4
21510,0.2
36531,0.0
7232,0.2
31523,0.2
28154,0.0
17901,0.2
32665,0.8
40945,0.2
28774,0.4
35158,0.0
32519,0.0
25189,0.2
6575,0.0
23354,0.4
13636,0.0
20752,0.0
23942,0.0
40357,0.2
26192,0.0
39426,0.0
22062,0.0
38013,0.0
604,0.2
4397,0.2
37689,0.4
5670,0.2
8490,0.0
14939,0.0
12327,0.2
40885,0.0
32990,0.2
18464,0.0
23796,0.2
8368,1.0
11880,0.0
28002,0.0
1013,0.2
34644,0.0
33594,0.4
26372,0.2
28760,0.2
1030,0.0
10798,0.0
23936,0.2
26712,0.2
24961,0.0
14319,0.2
667,0.0
6530,0.4
23990,0.0
40463,0.4
23963,0.0
20701,0.0
22035,0.2
1178,0.2
19564,0.2
16807,0.2
4046,0.4
39101,1.0
37560,0.0
36993,0.4
27922,0.4
36311,0.2
4220,0.4
32234,0.2
26932,0.0
9,0.4
22678,0.2
32720,0.2
14159,0.0
6810,0.4
22650,0.2
40948,0.0
34225,0.0
22706,0.2
5350,0.0
11188,0.0
37396,0.0
3891,0.4
15685,0.0
30203,0.0
34633,0.0
1284,0.0
26572,0.2
15497,0.6
7688,0.6
14985,0.8
20965,0.0
39601,0.0
9600,0.0
8222,0.2
31793,1.0
394,0.0
28780,0.0
20259,0.0
23211,0.2
21638,0.2
40556,0.0
31719,0.4
13302,0.2
19982,0.0
39097,0.2
20881,0.0
38545,0.0
4719,0.2
18035,0.2
33023,0.2
226,1.0
10777,0.0
323,0.6
30669,0.2
13778,0.0
12210,0.4
32225,0.2
38635,0.0
15778,0.4
12667,0.2
34621,0.0
1853,0.0
30250,0.4
14123,0.4
3528,0.8
40827,0.2
13666,0.8
26871,0.2
30708,0.4
24849,0.0
39799,0.0
9079,0.0
22373,0.4
2820,0.4
1455,0.0
34623,0.8
39541,0.2
10309,0.0
17918,0.4
5149,0.4
33137,0.4
28341,0.0
38172,0.2
28388,0.4
41034,0.2
21765,0.2
6432,0.0
35868,0.0
13681,0.2
27088,0.0
9966,0.8
17133,0.0
32279,0.8
36619,0.4
23981,0.0
16922,0.0
5107,0.4
228,0.0
31740,0.6
24959,0.0
36669,0.0
9742,0.0
18914,0.0
10230,0.0
32912,0.0
3882,0.0
15333,0.2
16077,0.8
1694,0.6
290,0.0
1503,0.0
17470,0.0
12742,0.2
2146,0.0
8420,0.6
30027,0.0
15433,0.2
16539,0.8
13236,0.0
37287,0.4
23021,0.4
1329,0.2
21781,0.2
28779,0.0
22702,0.4
24225,0.0
9944,0.8
40776,0.4
25255,0.0
19055,0.2
35171,0.2
40842,0.6
27399,0.4
16519,0.0
335,0.0
40476,0.2
22395,0.0
41097,0.2
1518,0.0
14718,0.0
11872,0.4
27639,0.0
17706,0.2
8508,0.2
2711,0.4
20812,0.2
10457,0.4
28236,0.0
29028,0.2
13477,0.2
10871,0.0
37443,0.4
34386,0.8
9228,0.2
14782,0.2
18216,0.0
35331,0.2
3759,0.2
23206,0.0
9634,0.8
3594,0.2
17775,0.4
4296,0.2
11869,0.2
35714,0.2
14375,0.0
8607,0.4
29601,0.0
8610,0.8
31387,0.4
25532,0.2
36896,0.0
26246,0.0
14344,0.4
12622,0.0
36950,0.0
40946,0.2
18593,0.2
40723,0.2
11369,0.0
465,0.2
5811,0.4
34841,0.0
35506,0.2
32752,0.0
1735,0.2
10707,0.0
826,0.6
32264,0.0
21018,0.2
7611,0.4
25478,0.0
24261,0.4
4505,0.6
11376,0.4
33229,0.2
19269,0.0
27448,0.2
8081,0.0
19645,0.0
5074,0.0
6273,0.0
3704,0.6
13360,0.0
4035,0.0
26839,0.4
14250,0.6
1999,0.4
17099,0.0
1640,0.0
27749,0.0
40182,0.4
37597,0.2
4108,0.0
26554,0.2
5185,0.6
6797,0.2
18838,0.0
3292,0.0
28959,0.0
28245,0.0
30921,0.2
5023,0.2
39529,0.0
41031,0.4
12842,0.0
10008,0.2
12611,0.0
23771,0.2
9553,0.0
33125,0.0
40749,0.0
16783,0.2
9941,0.4
34842,0.0
39138,0.4
31561,0.0
8554,0.4
10034,1.0
39387,1.0
13747,0.2
21407,0.4
17073,0.2
3381,0.0
22365,0.8
15818,0.0
13645,0.2
9664,0.0
8,0.0
14562,0.4
1454,0.0
11763,0.0
30076,0.2
9658,0.8
20910,0.0
30780,0.2
3609,0.0
23991,0.0
2029,0.2
12424,0.0
17485,0.6
23598,0.4
3593,0.0
33790,0.0
1642,0.6
20946,0.2
11442,0.0
11555,0.0
11605,0.0
2570,0.0
19151,0.2
11761,0.2
23765,0.6
5815,0.0
35528,0.0
10406,0.0
19805,1.0
5946,0.0
23135,0.2
39100,0.8
15307,0.2
11195,0.2
15502,0.0
3769,0.0
182,0.0
6925,0.0
31997,0.6
17343,0.6
36989,0.2
22643,0.4
28962,0.2
18457,0.0
16573,0.0
22725,0.0
9203,0.8
21373,0.0
5288,0.2
15368,0.0
12923,0.0
31732,0.0
29181,0.0
1580,1.0
30225,0.2
12668,0.0
40607,0.2
14412,0.0
10441,0.0
20304,0.2
23955,0.2
3971,0.0
16463,0.4
19558,0.0
37922,0.2
7064,0.2
38444,0.2
2093,0.2
16148,0.4
1406,0.4
39629,0.4
15902,0.2
20107,0.0
38192,0.0
5515,0.2
32859,0.2
22084,0.0
25067,0.4
39987,0.2
36604,0.0
12831,0.8
18494,0.6
7889,0.0
26538,0.0
5290,0.0
11874,1.0
27540,0.4
1103,0.8
8419,0.2
5564,0.0
9715,1.0
22145,0.0
29753,0.4
19317,0.2
35244,0.2
28365,0.0
1689,0.0
6492,0.0
33696,0.2
15955,0.0
17961,0.8
7325,0.4
40904,0.0
31397,0.2
11524,0.0
8089,0.8
28155,0.0
16849,0.0
33690,0.0
946,0.0
20787,0.0
23438,0.0
28041,1.0
277,0.0
30941,0.0
34808,0.4
15549,0.0
993,0.0
11055,0.8
14148,0.2
20744,0.2
33518,0.2
39509,0.0
28455,0.0
1560,0.4
36946,0.0
22285,0.0
5569,0.0
27994,0.2
19313,0.4
35490,0.0
19124,0.0
20503,0.4
264,0.0
31274,0.2
40333,0.0
32732,0.0
12953,1.0
13812,0.4
24919,0.2
19682,0.2
3988,0.6
3379,0.0
23279,0.0
589,0.0
11638,0.0
40838,0.0
17086,0.2
31864,0.0
25743,0.2
31338,0.2
414,0.4
21524,0.2
6513,0.4
23779,0.0
36796,0.2
18831,0.4
14475,0.0
36571,0.0
34213,0.0
9207,0.0
18514,0.4
32729,0.0
18570,0.2
32903,0.0
1469,0.0
9479,0.2
27030,0.0
10859,0.0
27899,0.8
26160,0.2
40934,0.2
3218,0.8
8871,0.0
11719,0.2
10206,0.2
13025,0.2
31556,0.4
17106,0.2
32722,0.4
12513,0.2
23343,0.0
14991,0.0
16454,0.4
36855,0.0
16811,0.0
35755,0.0
34723,0.2
12386,0.2
12014,0.2
15373,0.0
25079,0.2
41141,0.4
29123,0.0
21710,0.0
3451,0.0
25854,0.0
2053,0.0
25233,0.0
11391,0.2
33933,0.2
30502,0.0
31879,0.4
11598,0.2
21111,0.0
17304,0.2
33621,0.0
22699,0.0
1019,0.4
31427,0.8
39470,0.2
5265,0.2
20538,0.0
2636,0.2
7195,0.8
7324,0.2
521,0.0
424,0.0
29858,0.2
32995,0.2
21460,1.0
21844,0.0
5512,0.2
28946,0.0
40533,0.0
11162,0.0
29386,0.2
36881,0.2
20731,0.2
3697,0.0
7141,0.0
19714,0.0
25127,0.2
14872,0.0
12699,0.8
8814,0.0
2554,0.4
7940,0.0
